,Post,Comment,Likes,Sentiment,Tipo,Produto/Serviço
2725,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Vou fazer 65 anos em 18/07/2918, e tenho saldo posso sacar o saúdo tbm?",0,Neutro,Dúvida,PIS
2726,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Fui aposentada pela prefeitura por motivo de doença eu tenho direto do passep.,0,Neutro,Dúvida,Outros/Não Especificado
2727,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Eu gostaria de saber o porque nunca consegui sacar o juros do pis quando não estou trabalhando,1,Neutro,Dúvida,PIS
2728,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Estou com 59 anos foi cadastrada como participante do Pis em 1986 tenho direito a receber alguma importância,0,Neutro,Dúvida,PIS
2729,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu esposo faleceu em 2003 sempre trabalhou de carteira assinada como faço pra saber se tenho direito,0,Neutro,Dúvida,PIS
2730,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Boa tarde! trabalhei 5 ano e ainda tirei duas vezes, fiquei um ano sem trabalho e comecei trabalhar tem 8 mês,  será se recebo?? ?",0,Neutro,Dúvida,PIS
2731,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",De adianta auxiliar ou ir a caixa meu pai faleceu a 2 anos fomos perguntar foram groceiros não fazem nem questão de averiguar,0,Negativo,Reclamação,PIS
2732,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Sou aposentada,  preencho as perguntas e aparece e comercial de carros, isso é brincadeira?",0,,,
2733,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Gostaria de uma informação trabalhei 33 anos no estado e quero  saber se tenho direito de receber o FGTS por favor me informar,0,Neutro,Dúvida,FGTS
2734,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Eu queria sabe ser minha mae maria alves alcantara veras tem direito de recebe,0,Neutro,Dúvida,PIS
2735,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Sempre trabalhei como funcionaria publica estadual,me aponsentei este ano será que tenho direito ao pasep pois só recebia os juros anual",0,Neutro,Dúvida,PIS
2736,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Trabalhei de carteira assinada desde o ano de 1985 em 1995 sofri um acidente de trabalho hoje estou aposentado por invalidez tenho 58 anos de idade tenho conta na caixa.minha pergunta é tenho direito a receber?,0,Neutro,Dúvida,PIS
2737,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu pai é aposentado e ñ tem o num do PIS. Como fazemos a consulta?,0,Neutro,Dúvida,PIS
2738,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Boa noite , minha mãe é pensionista do MAER , meu avô faleceu em 1981 , gostaria de saber se ela tem direito , ao PIS / Pasep",0,Neutro,Dúvida,PIS
2739,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",É verdade q se no ano que fizer 70 anos  e trabalho uns 5  registrado tem direito de ser beneficiado com um salário do pis,0,Neutro,Dúvida,PIS
2740,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Preciso quitar a dívida  do Fies. Não consigo gerar o boleto.
Pode me ajudar?
No aguardo. 
Mário Celso Lagares de Moraes",0,Neutro,Solicitação,FIES
2741,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Eu quero  financiar uma casa mas já tô 47 ainda a da tempo?,0,Neutro,Dúvida,Habitação
2742,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu marido faleceu em 1993 recebo pensão dele gostaria de saber se eu pego PIS dele,5,Neutro,Dúvida,PIS
2743,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Boa noite ,trabalhei numa Impresa no ano 87 até 88;tenho direito  no PIS?",1,Neutro,Dúvida,PIS
2744,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","E quem já faleceu,a esposa tem direito,sendo a aposentadoria dele por invalidez?",0,Neutro,Dúvida,PIS
2745,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Meu marido completou 65 anos em novembro, ele tem direito de receber as cotas do PIS? Obrigada.",0,Neutro,Dúvida,PIS
2746,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Boa noite .Meu pai faz nove anos que faleceu como fico sa bendo se minha mãe que è pensionista tem dereito,2,Neutro,Dúvida,PIS
2747,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Boa noite, gostaria de tirar uma duvida, meu é pensionista do inss  desde o falecimento do meu pai e mãe, será que ele tem esse direito?",0,Neutro,Dúvida,PIS
2748,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Meu pai era aposentado por idade,hoje minha mãe recebe a pensão dele,sera q ela tem direito a receber?",1,Neutro,Dúvida,PIS
2749,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Gente é lorota isso meu sogro foi na caixa não tem nada pra receber,0,Negativo,Reclamação,PIS
2750,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",oi boa tarde eu posso saca o meu dinheiro na caixa com a carteira de trabalho porque n sei onde coloquie a minha em dentidade,0,Neutro,Dúvida,Outros/Não Especificado
2751,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Me cadastrei em 1978 e já tenho 62 anos mais não consigo visualizar se tenho o benefício.,0,Neutro,Dúvida,PIS
2752,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Como faço para saber se eu tenho direito.pode me informar o número,0,Neutro,Dúvida,PIS
2753,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Como ver por aqui se meu pai já falecido tem alguma quantia para ser sacada?,0,Neutro,Dúvida,PIS
2754,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",É o saldo do FGTS que recebemos ou deveríamos receber após a aposentadoria ? Cadê ?,0,Neutro,Dúvida,FGTS
2755,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Fui cadastraram no pis em 1981 sou aposentada por tem de contribuição gostaria de saber se tenho direito,0,Neutro,Dúvida,PIS
2756,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Esqueci minha senha do cartão cidadão, como faço pra recuperar? Respondam por favor!",0,Neutro,Dúvida,Cartões
2757,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Seria possivel receber dos meus pais falecidos...anos atrás??:),0,Neutro,Dúvida,PIS
2758,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Ainda não me aposentei, tenho 62 anos tenho dereitinho nessas cotas trabalhei nesse período,gostaria de saber como faço",0,Neutro,Dúvida,PIS
2759,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu falecido marido contribui  Pis até 90  sou pensionista tenho 78  anos tenho algun direito  ?,0,Neutro,Dúvida,PIS
2760,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Boa tarde meu pai
Tem 74 anos e é aposentado, ele tem direito de receber?",0,Neutro,Dúvida,PIS
2761,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Não tenho 60 anos  qual o motivo que não posso retirar meu pis afinal o dinheiro e meu  porque  tenho que esperar mais 4 anos o dinheiro a min pertence não  é? ?,0,Neutro,Dúvida,PIS
2762,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Sou aposentada e preciso de orientasao fui no inss e ate agora nada de vir minha cota deste omes passado,0,Neutro,Dúvida,Outros/Não Especificado
2763,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Pessoal melhor ir em uma agência enfrentar a fila e pedir maiores informaçoes nao entre nesses links,0,Neutro,Solicitação,PIS
2764,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Oi fiz uma contratação consignada pelo caixa eletrônico que faço para ser liberado porque está bloqueado,0,Neutro,Dúvida,Empréstimos
2765,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Meu apk diz que tenho a receber mas mesmo digitando senha diz a receber 0,00 sendo que tenho a receber sim !",0,Negativo,Reclamação,PIS
2766,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Minha  sogra trabalhou  algum tempo  de carteira  assinada em 1980 ela tem direito  de receber  o pus por favor  me mandam uma resposta,0,,,
2767,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Meu pai morreu a 38 anos 
Ele erra fucionario publico 
E minha mãe nunca recebel esses benefício do o salada,minha mãe também já faleceu se tiver algum dinheiro será que eu tenho direito?
E o que faser pra saber?
Onde procurá",0,Neutro,Dúvida,PIS
2768,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu pai trabalho até 1978 depois ele ficou afastado pelo inns por muito tempo depois ele sapuseto agora ele falecido  que receber pensão e minha mãe ela pode receber,0,Neutro,Dúvida,PIS
2769,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Minha mãe perdeu a carteira de trabalho e não tem mais o número do PIS ela consegue ver se tem saldo com outros documentos,0,Neutro,Dúvida,PIS
2770,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Tenho 63 e JÁ  trabalhei com carteira assinada. Que faço?,0,Neutro,Dúvida,PIS
2771,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu marido aposentou em 2014. Tem 67 anos tem alguma coisa pra recebe,0,Neutro,Dúvida,PIS
2772,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Boa tarde eu me aposentei e ficou um fundo FGTS como eu posso pega já tem 14 anos,0,Neutro,Dúvida,FGTS
2773,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Isto é fez o povo de bobo todas as pessoas ao se Aposentar já fazem o saque dessa mixaria Naturalmente isso aí é fazer as pessoas de bobo e propaganda enganosa,0,Negativo,Reclamação,PIS
2774,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu marido se aposentou em 1994  tirou todos o pis quando se aposentou sera que tem alguns dindi la pra receber,0,Neutro,Dúvida,PIS
2775,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu pai e falecido e deixo aposentadoria  dele pra minha mãe  ela tem direito,0,Neutro,Dúvida,PIS
2776,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Quero fazer uma conta poupança, o quê? É preciso por favor, me de informação",0,Neutro,Dúvida,Contas
2777,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Gostaria de saber da caixa meu pai faleceu a 5 anos será que como filha tenho direito ???,0,Neutro,Dúvida,PIS
2778,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Boa noite meu pai é falecido mas não tenho rg e cpf so tenho os números marcados no papel será que serve,0,Neutro,Dúvida,PIS
2779,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Abrir uma conta dia 03/12/2017meu cartão não chegou até hoje o que devo fazer,0,Neutro,Dúvida,Cartões
2780,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Gostaria de saber  meu filho faleceu  e tinha fundo de garantia e pis  tem como eu receber,0,Neutro,Dúvida,PIS
2781,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Como eu faço pra usar meu FGTS pra quitar minhas prestações em atraso e eu tenho restrições no meu nome,0,Neutro,Dúvida,FGTS
2782,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Boa tarde, meu pai tem 81 anos e roubaram todos os documentos, não temos o número do Pis apenas RG e CPF, desse jeito consigo?",0,Neutro,Dúvida,PIS
2783,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Fomos cadastradas no Pis/Pasep desde 1972. Somos aposentadas e nada consta a receber. Pode isto?,0,Negativo,Reclamação,PIS
2784,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Gostaria de saber se o meu pai tem direito de receber uma causa que ficou pendente ele faleceu em 1960 era estivador será que ele tem direito de receber essa causa?,0,Neutro,Dúvida,PIS
2785,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Olha meu pai e falecido a 4 anos ele era aposentando por tenpo ai minha irma e especial ela ficou pensonistar ela tem direito,0,Neutro,Dúvida,PIS
2786,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Boa noite, meu pai faleceu já faz uns 10anos ele era aposentado, agente tem algum direito. E meu irmão faz 2anos que faleceu e não tinha filhos os irmãos tem direito?",0,Neutro,Dúvida,PIS
2787,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",. Vivia com meu parceiro a 2 5 e ele morreu a seis meses como faço pra saber se tenho direito em receber o pis dele,0,Neutro,Dúvida,PIS
2788,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu pai faleceu minha mae n retirou o pis do meu pai e ela veio falecer tbm sera que tenho direito de retiar do pis do meu pai,0,Neutro,Dúvida,PIS
2789,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Meu marido é falecido e trabalhou de carteira assinada entre 90 e 97 será que ele tem e posso receber??,0,Neutro,Dúvida,PIS
2790,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Ola eu trabalhei em oitenta e seis sera que tenho direito  a carteiea era asinada como domestica,0,Neutro,Dúvida,PIS
2791,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","como consulto o saldo das cotas? Minha sogra ainda não atingiu a idade, mas gostaria de saber quanto tem",0,Neutro,Dúvida,PIS
2792,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Olá eu gostaria de saber se a minha mãe tem direito ela recebe benefício ela tem direito,0,Neutro,Dúvida,PIS
2793,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Minha mãe tem 76 anos cortou a posentaduria dela ,ela tem algum benefício",0,Neutro,Dúvida,PIS
2794,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",minha mae tem 68 anos mas sempre foi registrada como domestica sera que ela tem direito?,0,Neutro,Dúvida,PIS
2795,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",tambem perdi meu cartao do PIS e gostaria de saber como  fazer para saber saldo,0,Neutro,Dúvida,PIS
2796,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Minha mae faleceu a 24 anos sera que ela tem direito ? Ela era funcionaria no estado  trabalhou nessa data ai,0,Neutro,Dúvida,PIS
2797,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Fsz 2 anos que minha mãe entro na justiça para receber o dinheiro do pis de cota do meu pai e até agora nada esse dinheiro tem rendimento ou não,0,Negativo,Reclamação,PIS
2798,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Olá boa noite! Tenho um dinheiro do PIS , tenho 64anos que data posso ir receber?",0,Neutro,Dúvida,PIS
2799,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","eu sou pensionista eu tenho direito , pois meu esposo tinha pis.",0,Neutro,Dúvida,PIS
2800,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Sou pensionista meu esposo  era aposentado dsde1994 sera que tem pis eu posso receber?,0,Neutro,Dúvida,PIS
2801,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Eu retirei a cota qdo casei em 78  mas continuo trabalhando até  hoje eu tenho direito,0,Neutro,Dúvida,PIS
2802,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s",Olá boa noite meu marido e aposentado por invalidez só q eu respondo por ele pq a gente não consegue fazer o cartão construcard se eu recebo lógico pela caixa.,0,Neutro,Dúvida,Empréstimos
2803,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","nao tenho mais cartao da caixa ,mas gostaria de saber como faço pra ver meu pis",24,Neutro,Dúvida,PIS
2804,"Começou a nova fase de saques das cotas do PIS. Mulheres a partir de 62 anos, homens a partir de 65 anos e aposentados que foram cadastrados no PIS até 1988 podem ter benefícios para receber. Consulte o saldo em: https://goo.gl/Kumm4s","Por favor, me respondam! Quando irão liberar a reserva do financiamento de meu apartamento?? O financiamento foi aprovado antes de mudarem as regras referente à entrada. Estamos aguardando há dois meses já e nada! Já fomos na agência e eles só informam que a #Caixa não está liberando o dinheiro pra ninguém! Quando irão liberar??",13,Negativo,Reclamação,Habitação
